Date,State,HighQ,MedQ,LowQ
2014-02-05,Florida,305.86,219.94,156.83
2014-02-05,Georgia,332.09,214.5,154.23
2014-02-05,Hawaii,308.15,272.99,162.11
2014-02-05,Idaho,275.3,257.57,133.75
2014-02-05,Illinois,356.52,287.71,176.42
2014-02-05,Indiana,335.32,208.78,161.51
2014-02-05,Iowa,370.07,292.88,249.95
2014-02-05,Kansas,354.69,261.14,113.7
2014-02-05,Kentucky,338.99,181.45,125.11
2014-02-05,Louisiana,374.16,243.34,149.09
2014-02-05,Maine,320.6,259.32,214.8
2014-02-05,Montana,270.27,251.33,734.65
2014-02-05,Nebraska,349.2,248.29,142.51
2014-02-05,Nevada,270.12,218.96,252.49
2014-02-05,New Hampshire,376.43,285.94,550.95
2014-02-05,New Jersey,354.43,292.46,232.53
2014-02-05,New Mexico,293.33,206.03,63.7
2014-02-05,New York,351.57,268.64,189.91
2014-02-05,North Carolina,355.53,247.18,150.59
2014-02-05,North Dakota,408.87,335.38,363.11
2014-02-05,Ohio,336.5,213.88,166.95
2014-02-05,Oklahoma,364.37,227.93,120.16
2014-02-05,Oregon,212.13,188.9,172.23
2014-02-05,Maryland,380.78,250.23,193.74
2014-02-05,Massachusetts,352.78,296.99,220.39
2014-02-05,Michigan,297.93,276.15,228.04
2014-02-05,Minnesota,369.65,278.61,181.28
2014-02-05,Mississippi,338.78,149,143.99
2014-02-05,Missouri,367.3,242.04,149.58
2014-02-05,Pennsylvania,371.19,266.53,191.47
2014-02-05,Rhode Island,332.73,260.75,201.75
2014-02-05,South Carolina,346.14,202.62,173.44
2014-02-05,South Dakota,389.9,367.51,125.68
2014-02-05,Tennessee,358.08,225.78,195.74
2014-02-05,Texas,341.91,236.39,142.57
2014-02-05,Utah,293.18,233.76,187.95
2014-02-05,Vermont,377.22,321.36,187.64
2014-02-05,Virginia,373.57,287.89,226.45
2014-02-05,Washington,235.53,189.52,153.14
2014-02-05,West Virginia,363.94,196.5,158.3
2014-02-05,Wisconsin,357.7,270.86,237.28
2014-02-05,Wyoming,354.03,378.82,161.3
2015-02-05,Alabama,335.93,209.92,NA
2015-02-05,Alaska,302.82,270.75,NA
2015-02-05,Arizona,296.87,208.14,NA
2015-02-05,Arkansas,341.86,208.99,NA
2015-02-05,California,243.17,188.94,NA
2015-02-05,Colorado,242.64,196.06,NA
2015-02-05,Connecticut,336.28,267.07,NA
2015-02-05,Delaware,363.32,233.78,NA
2015-02-05,District of Columbia,349.33,283.5,NA
2015-02-05,Florida,300.11,216.22,NA
2015-02-05,Georgia,322.66,217.27,NA
2015-02-05,Hawaii,306.54,262.54,NA
2015-02-05,Idaho,275.45,243.17,NA
2015-02-05,Illinois,352.21,282.16,NA
2015-02-05,Indiana,331.47,216.21,NA
2015-02-05,Iowa,364.23,289.53,NA
2015-02-05,Kansas,349.07,259.28,NA
2015-02-05,Kentucky,338.18,173.46,NA
2015-02-05,Louisiana,360.93,241.34,NA
2015-02-05,Maine,304.96,235.03,NA
2015-02-05,Montana,265.33,247.03,NA
2015-02-05,Nebraska,335.33,243.93,NA
2015-02-05,Nevada,265.7,226.35,NA
2015-02-05,New Hampshire,353.09,292.9,NA
2015-02-05,New Jersey,345.11,285.69,NA
2015-02-05,New Mexico,287.84,219.18,NA
2015-02-05,New York,343.05,262.92,NA
2015-02-05,North Carolina,344.57,245.71,NA
2015-02-05,North Dakota,387.11,319.28,NA
2015-02-05,Ohio,332.47,219.81,NA
2015-02-05,Oklahoma,352.53,238.79,NA
2015-02-05,Oregon,205.32,180.42,NA
2015-02-05,Maryland,362.63,267.9,NA
2015-02-05,Massachusetts,344.01,284.55,NA
2015-02-05,Michigan,287.5,268.78,NA
2015-02-05,Minnesota,348.05,273.43,NA
2015-02-05,Mississippi,335.35,151.19,NA
2015-02-05,Missouri,349.42,246,NA
2015-02-05,Pennsylvania,362.15,269.38,NA
2015-02-05,Rhode Island,316.61,256.47,NA
2015-02-05,South Carolina,336.8,205.14,NA
2015-02-05,South Dakota,359.66,347.52,NA
2015-02-05,Tennessee,347.6,226.18,NA
2015-02-05,Texas,333.04,232.35,NA
2015-02-05,Utah,289.15,236.47,NA
2015-02-05,Vermont,369.46,306.19,NA
2015-02-05,Virginia,364.48,291.11,NA
2015-02-05,Washington,232.79,188.69,NA
2015-02-05,West Virginia,357.74,225.88,NA
2015-02-05,Wisconsin,348.61,271.24,NA
2015-02-05,Wyoming,322.28,347.55,NA
2014-03-05,Alabama,340.36,203.12,147.52
2014-03-05,Alaska,286.78,251.96,388.58
2014-03-05,Arizona,302.95,209.69,195.16
2014-03-05,Arkansas,356.94,183.41,126.75
2014-03-05,California,247.31,193.02,192.2
2014-03-05,Colorado,238.22,197.69,226.03
2014-03-05,Connecticut,346.76,273.93,252.31
2014-03-05,Delaware,371.64,227.83,206.61
2014-03-05,District of Columbia,349.37,293.97,208.53
2014-03-05,Florida,305.22,219.86,152.79
2014-03-05,Georgia,330.42,214.29,151.87
2014-03-05,Hawaii,307.79,275.34,167.62
2014-03-05,Idaho,275.6,256.4,129.39
2014-03-05,Illinois,358.14,287.3,176.94
2014-03-05,Indiana,334.62,208.6,168.44
2014-03-05,Iowa,371.04,291.39,247.69
2014-03-05,Kansas,351.74,262,114.26
2014-03-05,Kentucky,337.62,181.49,124.52
2014-03-05,Louisiana,372.59,242.75,149.14
2014-03-05,Maine,319.45,258.65,213.48
2014-03-05,Montana,269.69,251.16,704.89
2014-03-05,Nebraska,347.91,249.12,141.76
2014-03-05,Nevada,268.31,217.64,252.49
2014-03-05,New Hampshire,369.95,289.44,677.38
2014-03-05,New Jersey,353.45,291.87,231.68
2014-03-05,New Mexico,290.9,215.43,69.76
2014-03-05,New York,351.13,267.59,189.28
2014-03-05,North Carolina,354.25,247.29,151.27
2014-03-05,North Dakota,401.98,353.27,363.11
2014-03-05,Ohio,336.26,213.81,166.2
2014-03-05,Oklahoma,365.24,228.32,118.75
2014-03-05,Oregon,211.58,188.71,171.08
2014-03-05,Maryland,379.19,251.11,191.01
2014-03-05,Massachusetts,351.64,295.69,218.61
2014-03-05,Michigan,297.28,273.76,226.38
2014-03-05,Minnesota,368.23,277.9,179.7
2014-03-05,Mississippi,339.47,146.76,139.64
2014-03-05,Missouri,367.58,243.28,149.23
2014-03-05,Pennsylvania,370.21,267.09,190.34
2014-03-05,Rhode Island,331.71,259.06,201.75
2014-03-05,South Carolina,345.71,203.06,185.99
2014-03-05,South Dakota,387.89,352.93,124.17
2014-03-05,Tennessee,356.16,227.24,192.43
2014-03-05,Texas,341.55,235.34,144.3
2014-03-05,Utah,292.7,234.73,189.78
2014-03-05,Vermont,376.96,320.6,190.36
2014-03-05,Virginia,372.59,288.02,225.82
2014-03-05,Washington,234.65,191.72,146.32
2014-03-05,West Virginia,361.32,216.72,160.38
2014-03-05,Wisconsin,356.9,270.03,240.15
2014-03-05,Wyoming,352.41,374.52,161.3
2014-04-05,Alabama,341.3,204.54,145.88
2014-04-05,Alaska,287.82,256.77,388.58
2014-04-05,Arizona,301.73,208.32,193.93
2014-04-05,Arkansas,352.46,183.17,129.26
2014-04-05,California,246.47,192.89,191.87
2014-04-05,Colorado,237.32,197.4,226.28
2014-04-05,Connecticut,345.83,275.43,252.31
2014-04-05,Delaware,372.6,225.69,206.61
2014-04-05,District of Columbia,346.17,290.76,214.35
2014-04-05,Florida,304.71,218.82,152.44
2014-04-05,Georgia,329.62,214.8,154.62
2014-04-05,Hawaii,314.67,276.77,167.62
2014-04-05,Idaho,275.46,256.09,140.27
2014-04-05,Illinois,357.32,286.77,189.87
2014-04-05,Indiana,334.87,209.33,158.06
2014-04-05,Iowa,369.44,292.62,248.92
2014-04-05,Kansas,351.22,261.87,121.53
2014-04-05,Kentucky,340.59,183.01,126.04
2014-04-05,Louisiana,370.43,243.99,148.14
2014-04-05,Maine,319.58,258.91,216.72
2014-04-05,Montana,268.75,250.35,660.67
2014-04-05,Nebraska,344.73,250.49,140.02
2014-04-05,Nevada,267.64,227.1,250.29
2014-04-05,New Hampshire,360.8,290.91,677.38
2014-04-05,New Jersey,352.69,291.3,232.13
2014-04-05,New Mexico,291.31,213.86,75.24
2014-04-05,New York,350.09,266.56,205.61
2014-04-05,North Carolina,354.12,245.33,150.58
2014-04-05,North Dakota,401.73,364.13,347.51
2014-04-05,Ohio,335.9,215.05,164.9
2014-04-05,Oklahoma,365.14,230.23,121.24
2014-04-05,Oregon,210.47,186.08,165.54
2014-04-05,Maryland,376.15,250.2,189.87
2014-04-05,Massachusetts,350.12,294.17,219.35
2014-04-05,Michigan,295.25,272.52,228.49
2014-04-05,Minnesota,367.73,276.85,186.51
2014-04-05,Mississippi,343.84,147.09,141.39
2014-04-05,Missouri,368.09,244.88,148.95
2014-04-05,Pennsylvania,368.92,267.66,194.37
2014-04-05,Rhode Island,331.15,258.86,201.75
2014-04-05,South Carolina,344.72,202.17,186.19
2014-04-05,South Dakota,388.48,354.49,124.17
2014-04-05,Tennessee,356.18,226.18,190.39
2014-04-05,Texas,340.07,234.44,142.5
2014-04-05,Utah,291.65,241.4,187.19
2014-04-05,Vermont,376.9,319.68,190.36
2014-04-05,Virginia,371.58,287.42,226.56
2014-04-05,Washington,233.95,190.92,143.67
2014-04-05,West Virginia,358.72,214.48,158.25
2014-04-05,Wisconsin,356.09,270.55,242.49
2014-04-05,Wyoming,354.33,370.55,161.3
2014-05-05,Alabama,341.14,204.47,143.76
2014-05-05,Alaska,288.07,256.82,375.82
2014-05-05,Arizona,300.89,208.3,190.59
2014-05-05,Arkansas,352.04,184.54,129.02
2014-05-05,California,246.01,191.81,191.43
2014-05-05,Colorado,236.79,196.76,233.09
2014-05-05,Connecticut,345.1,272.42,251.03
2014-05-05,Delaware,369.76,228.59,209.72
2014-05-05,District of Columbia,347.51,292,209.83
2014-05-05,Florida,304.19,217.58,152.98
2014-05-05,Georgia,328.95,214.64,154.26
2014-05-05,Hawaii,314.53,266.61,165.55
2014-05-05,Idaho,276.18,252.73,139.21
2014-05-05,Illinois,356.53,286.21,189.67
2014-05-05,Indiana,335.07,210.08,156.73
2014-05-05,Iowa,369.05,289.92,247.1
2014-05-05,Kansas,350.31,261.4,118.41
2014-05-05,Kentucky,339.48,182.46,124.69
2014-05-05,Louisiana,369.82,244.73,145.8
2014-05-05,Maine,317.35,257.79,274.25
2014-05-05,Montana,268.17,252.4,645.6
2014-05-05,Nebraska,343.91,250.96,136.34
2014-05-05,Nevada,268.26,227.57,244.08
2014-05-05,New Hampshire,359.59,291.36,677.38
2014-05-05,New Jersey,351.34,290.75,229.88
2014-05-05,New Mexico,290.62,200.78,87.84
2014-05-05,New York,349.01,266.6,205.18
2014-05-05,North Carolina,352.22,244.32,150.84
2014-05-05,North Dakota,391.23,350.39,334.13
2014-05-05,Ohio,336.02,216.48,163.88
2014-05-05,Oklahoma,366.37,234.87,119.23
2014-05-05,Oregon,209.87,185.72,165.81
2014-05-05,Maryland,374.86,250.71,188.84
2014-05-05,Massachusetts,350.75,293.94,219.16
2014-05-05,Michigan,295.38,277.26,275.43
2014-05-05,Minnesota,367.06,276.67,183.45
2014-05-05,Mississippi,340.93,145.9,140.57
2014-05-05,Missouri,368.27,243.29,141.92
2014-05-05,Pennsylvania,368.17,267.51,195.97
2014-05-05,Rhode Island,330.08,258.53,208.36
2014-05-05,South Carolina,342.74,200.87,186.91
2014-05-05,South Dakota,382.94,354.09,123.94
2014-05-05,Tennessee,355.29,225.18,187.46
2014-05-05,Texas,339.21,233.68,142.8
2014-05-05,Utah,290.34,240.01,201.13
2014-05-05,Vermont,376.44,321.32,190.36
2014-05-05,Virginia,370.05,288.73,222.83
2014-05-05,Washington,233.3,190.36,141.86
2014-05-05,West Virginia,355.06,214.48,156.1
2014-05-05,Wisconsin,354.92,271.89,239.46
2014-05-05,Wyoming,349.95,359.98,161.3
2014-06-05,Alabama,340.73,203.68,146.12
2014-06-05,Alaska,285.18,262.97,359.87
2014-06-05,Arizona,302.26,208.67,186.22
2014-06-05,Arkansas,349.76,184.37,126.62
2014-06-05,California,245.74,192.24,189.77
2014-06-05,Colorado,236.88,196.45,231.56
2014-06-05,Connecticut,343.7,272.92,258.75
2014-06-05,Delaware,368.97,225.48,204.86
2014-06-05,District of Columbia,346.42,291.89,209.83
2014-06-05,Florida,303,217.9,151.9
2014-06-05,Georgia,327,215.18,145.42
2014-06-05,Hawaii,313.34,276.04,165.55
2014-06-05,Idaho,275.7,251.25,136.89
2014-06-05,Illinois,356.35,285.3,189.96
2014-06-05,Indiana,333.54,210.99,156.69
2014-06-05,Iowa,367.09,288.97,247.1
2014-06-05,Kansas,350.02,259.44,120.31
2014-06-05,Kentucky,339.34,182.15,124.06
2014-06-05,Louisiana,368.07,244.64,144.4
2014-06-05,Maine,317.45,256.79,272.95
2014-06-05,Montana,267.88,252.01,632.31
2014-06-05,Nebraska,343.68,250.55,133.37
2014-06-05,Nevada,268.27,230.05,238.93
2014-06-05,New Hampshire,359.32,290.47,657.98
2014-06-05,New Jersey,350.61,289.46,224.74
2014-06-05,New Mexico,290.57,201.92,85.81
2014-06-05,New York,347.53,266.24,205.77
2014-06-05,North Carolina,350.62,245.54,151.44
2014-06-05,North Dakota,400.69,363.43,348.9
2014-06-05,Ohio,335.93,216.66,162.89
2014-06-05,Oklahoma,365.46,234.48,118.71
2014-06-05,Oregon,209.55,185.41,162.91
2014-06-05,Maryland,372.19,250.67,187.17
2014-06-05,Massachusetts,350.8,293.04,221.92
2014-06-05,Michigan,294.59,276.84,273.42
2014-06-05,Minnesota,359.55,278.33,181.83
2014-06-05,Mississippi,337.2,145.51,146.82
2014-06-05,Missouri,363.28,244.36,143.53
2014-06-05,Pennsylvania,367.36,267.44,193.06
2014-06-05,Rhode Island,328.25,256.85,203.71
2014-06-05,South Carolina,343.9,201.28,189.58
2014-06-05,South Dakota,382.21,351.01,123.94
2014-06-05,Tennessee,354.31,224.7,186.55
2014-06-05,Texas,338.34,233.29,142.78
2014-06-05,Utah,289.17,239.19,208.27
2014-06-05,Vermont,376.94,320.46,190.36
2014-06-05,Virginia,369.19,289.94,222.77
2014-06-05,Washington,232.38,190.09,141.7
2014-06-05,West Virginia,355.22,215.59,155.8
2014-06-05,Wisconsin,354.43,271.62,237.56
2014-06-05,Wyoming,350.72,359.79,161.3
2015-06-05,Alabama,337.32,206.14,NA
2015-06-05,Alaska,292.84,265.39,NA
2015-06-05,Arizona,296.71,208.37,NA
2015-06-05,Arkansas,333.9,211.88,NA
2015-06-05,California,241.91,187.88,NA
2015-06-05,Colorado,241.11,194.84,NA
2015-06-05,Connecticut,332.33,264.79,NA
2015-06-05,Delaware,353.64,241.95,NA
2015-06-05,District of Columbia,345.32,282.09,NA
2015-06-05,Florida,297.03,215.88,NA
2015-06-05,Georgia,317.03,216.58,NA
2015-06-05,Hawaii,302.22,259.02,NA
2015-06-05,Idaho,273.2,241.6,NA
2015-06-05,Illinois,348.93,279.49,NA
2015-06-05,Indiana,328.38,217.95,NA
2015-06-05,Iowa,361.86,287.67,NA
2015-06-05,Kansas,345.95,260.93,NA
2015-06-05,Kentucky,341.19,184.61,NA
2015-06-05,Louisiana,357.83,240.69,NA
2015-06-05,Maine,304.65,232.77,NA
2015-06-05,Montana,264.57,238.3,NA
2015-06-05,Nebraska,330.33,239.66,NA
2015-06-05,Nevada,266.04,224.01,NA
2015-06-05,New Hampshire,349.72,285.17,NA
2015-06-05,New Jersey,342.42,283.27,NA
2015-06-05,New Mexico,282.77,217.46,NA
2015-06-05,New York,338.27,261.05,NA
2015-06-05,North Carolina,341.84,244.08,NA
2015-06-05,North Dakota,383.8,338.38,NA
2015-06-05,Ohio,331.02,219.17,NA
2015-06-05,Oklahoma,348.62,241.65,NA
2015-06-05,Oregon,202.1,178.16,NA
2015-06-05,Maryland,359.29,265.44,NA
2015-06-05,Massachusetts,339.52,280.34,NA
2015-06-05,Michigan,282.4,263.1,NA
2015-06-05,Minnesota,339.96,269.68,NA
2015-06-05,Mississippi,331.03,157.17,NA
2015-06-05,Missouri,347.46,248.03,NA
2015-06-05,Pennsylvania,358.24,268.28,NA
2015-06-05,Rhode Island,313.53,248.89,NA
2015-06-05,South Carolina,333.82,208.65,NA
2015-06-05,South Dakota,358.46,340.17,NA
2015-06-05,Tennessee,345.24,227.05,NA
2015-06-05,Texas,326.06,232.42,NA
2015-06-05,Utah,285.11,232.95,NA
2015-06-05,Vermont,364.83,304.7,NA
2015-06-05,Virginia,361.63,290.06,NA
2015-06-05,Washington,231.55,187.19,NA
2015-06-05,West Virginia,357.52,224.12,NA
2015-06-05,Wisconsin,344.89,272.03,NA
2015-06-05,Wyoming,313.72,317.38,NA
2014-07-05,Alabama,340.54,203.36,147.57
2014-07-05,Alaska,289.49,260.58,407.31
2014-07-05,Arizona,300.54,209.21,186.79
2014-07-05,Arkansas,349.29,183.18,126.2
2014-07-05,California,245.38,191.96,189.44
2014-07-05,Colorado,238.15,196.51,230.11
2014-07-05,Connecticut,343.34,271.35,254.19
2014-07-05,Delaware,369.21,227.6,204.86
2014-07-05,District of Columbia,345.64,290.21,209.83
2014-07-05,Florida,302.26,217.8,152.01
2014-07-05,Georgia,326.87,215.3,146.73
2014-07-05,Hawaii,311.93,274.13,165.55
2014-07-05,Idaho,276.83,250.2,136.89
2014-07-05,Illinois,355.65,283.35,190.65
2014-07-05,Indiana,333.01,210.61,155.83
2014-07-05,Iowa,367.04,289.39,249.3
2014-07-05,Kansas,350.31,261.41,122.62
2014-07-05,Kentucky,338.04,172.88,123.79
2014-07-05,Louisiana,366.83,245.58,143.14
2014-07-05,Maine,317.46,246.08,272.95
2014-07-05,Montana,267.37,251.01,609.45
2014-07-05,Nebraska,343.3,250.53,133.37
2014-07-05,Nevada,267.98,229.01,234.33
2014-07-05,New Hampshire,358.5,289.02,643
2014-07-05,New Jersey,349.41,288.49,224.99
2014-07-05,New Mexico,290.46,201.66,96.93
2014-07-05,New York,346.87,265.8,209.46
2014-07-05,North Carolina,350.24,245.1,149.37
2014-07-05,North Dakota,399.42,364.82,335.8
2014-07-05,Ohio,335.25,217.15,162.14
2014-07-05,Oklahoma,365.91,231.65,118.22
2014-07-05,Oregon,208.81,184.85,175.53
2014-07-05,Maryland,371.01,250.97,187.53
2014-07-05,Massachusetts,350.41,292.56,222.71
2014-07-05,Michigan,292.78,276.23,270.6
2014-07-05,Minnesota,358.75,277.23,184.78
2014-07-05,Mississippi,335.64,146.01,147.6
2014-07-05,Missouri,357,244.2,145.93
2014-07-05,Pennsylvania,366.74,266.89,192.06
2014-07-05,Rhode Island,324.61,255.98,199.96
2014-07-05,South Carolina,343.03,202.02,188.56
2014-07-05,South Dakota,378.21,351.27,123.94
2014-07-05,Tennessee,353.28,224.82,186.57
2014-07-05,Texas,338,232.82,144.61
2014-07-05,Utah,288.91,238.91,204.58
2014-07-05,Vermont,375.8,319.57,190.36
2014-07-05,Virginia,368.65,291.53,221.36
2014-07-05,Washington,232.03,189.95,138.47
2014-07-05,West Virginia,354.4,214.98,157.32
2014-07-05,Wisconsin,353.51,271.76,237.56
2014-07-05,Wyoming,351.78,360.09,161.3
2014-08-05,Alabama,340.52,203.79,145.79
2014-08-05,Alaska,288.34,261.29,403.33
2014-08-05,Arizona,300.56,209.12,185.64
2014-08-05,Arkansas,348.51,180.47,126.2
2014-08-05,California,245.35,191.59,188.74
2014-08-05,Colorado,237.96,196.7,227.49
2014-08-05,Connecticut,341.53,273.04,249.99
2014-08-05,Delaware,366.63,230.52,204.86
2014-08-05,District of Columbia,346.15,287.37,209.83
2014-08-05,Florida,301.62,217.86,151.86
2014-08-05,Georgia,326.61,216.81,145.09
2014-08-05,Hawaii,309.87,265.58,174.23
2014-08-05,Idaho,276.21,249.33,165.19
2014-08-05,Illinois,355.62,283.27,193.54
2014-08-05,Indiana,333.15,211.42,155.76
2014-08-05,Iowa,367.26,290.84,249.3
2014-08-05,Kansas,351.23,261.86,121.73
2014-08-05,Kentucky,337.83,182.89,123.13
2014-08-05,Louisiana,366.67,243.97,143.98
2014-08-05,Maine,317.55,245.94,272.95
2014-08-05,Montana,266.86,243.21,571.68
2014-08-05,Nebraska,341.3,250.49,133.37
2014-08-05,Nevada,268.91,229.5,235.3
2014-08-05,New Hampshire,358.15,290.65,617.09
2014-08-05,New Jersey,349.15,288.42,226.25
2014-08-05,New Mexico,289.27,201.26,94.88
2014-08-05,New York,347.05,265.4,208.31
2014-08-05,North Carolina,349.33,245.33,148.99
2014-08-05,North Dakota,405.46,364.95,336.51
2014-08-05,Ohio,334.87,217.37,165.68
2014-08-05,Oklahoma,363.77,233.23,122.25
2014-08-05,Oregon,208.92,183.86,178.05
2014-08-05,Maryland,370.46,252.14,187.53
2014-08-05,Massachusetts,350.24,289.2,221.92
2014-08-05,Michigan,291.9,275.11,266.25
2014-08-05,Minnesota,357.66,276.48,184.7
2014-08-05,Mississippi,335.71,146.62,146.12
2014-08-05,Missouri,357.69,245.64,145.58
2014-08-05,Pennsylvania,365.86,267.6,193.19
2014-08-05,Rhode Island,322.24,257.38,199.96
2014-08-05,South Carolina,341.95,201.76,186.12
2014-08-05,South Dakota,377.37,351.74,123.94
2014-08-05,Tennessee,353.56,225.57,184.97
2014-08-05,Texas,337.41,233.18,144.12
2014-08-05,Utah,287.07,238.18,207.35
2014-08-05,Vermont,375.19,316.9,190.36
2014-08-05,Virginia,367.17,292.97,224.37
2014-08-05,Washington,232.69,190.07,137.75
2014-08-05,West Virginia,354.37,215,145.37
2014-08-05,Wisconsin,353.17,271.52,250.79
2014-08-05,Wyoming,349.69,349.9,161.3
2014-09-05,Alabama,340.91,205,NA
2014-09-05,Alaska,291.32,261.53,NA
2014-09-05,Arizona,300.44,209.16,NA
2014-09-05,Arkansas,346.25,180.54,NA
2014-09-05,California,245.1,191.26,NA
2014-09-05,Colorado,238.32,197.07,NA
2014-09-05,Connecticut,341.08,271.48,NA
2014-09-05,Delaware,365.55,229.79,NA
2014-09-05,District of Columbia,348.73,287.77,NA
2014-09-05,Florida,302.55,217.66,NA
2014-09-05,Georgia,326.86,216.9,NA
2014-09-05,Hawaii,310.32,268.32,NA
2014-09-05,Idaho,276.18,248.73,NA
2014-09-05,Illinois,355.96,283.27,NA
2014-09-05,Indiana,332.58,211.59,NA
2014-09-05,Iowa,365.6,288.92,NA
2014-09-05,Kansas,351.49,262.31,NA
2014-09-05,Kentucky,337.92,183.59,NA
2014-09-05,Louisiana,366.35,244.6,NA
2014-09-05,Maine,315.05,254.75,NA
2014-09-05,Montana,266.71,251.1,NA
2014-09-05,Nebraska,340.11,250.87,NA
2014-09-05,Nevada,268.1,229.67,NA
2014-09-05,New Hampshire,356.63,291.41,NA
2014-09-05,New Jersey,348.58,287.87,NA
2014-09-05,New Mexico,289.25,201.91,NA
2014-09-05,New York,346.09,265.3,NA
2014-09-05,North Carolina,348.15,246.12,NA
2014-09-05,North Dakota,405.46,349.7,NA
2014-09-05,Ohio,334.41,217.47,NA
2014-09-05,Oklahoma,363.82,232.76,NA
2014-09-05,Oregon,208.25,182.89,NA
2014-09-05,Maryland,370.17,252.51,NA
2014-09-05,Massachusetts,350.06,288.35,NA
2014-09-05,Michigan,290.9,274.17,NA
2014-09-05,Minnesota,354.8,276.31,NA
2014-09-05,Mississippi,337.65,146.27,NA
2014-09-05,Missouri,358.03,245.56,NA
2014-09-05,Pennsylvania,365.82,267.83,NA
2014-09-05,Rhode Island,321.07,258.39,NA
2014-09-05,South Carolina,341.97,202.92,NA
2014-09-05,South Dakota,377.57,348.33,NA
2014-09-05,Tennessee,352.61,225.67,NA
2014-09-05,Texas,336.89,232.17,NA
2014-09-05,Utah,287.55,238.65,NA
2014-09-05,Vermont,374.81,316.49,NA
2014-09-05,Virginia,366.77,291.65,NA
2014-09-05,Washington,232.81,189.7,NA
2014-09-05,West Virginia,355.74,215.95,NA
2014-09-05,Wisconsin,352.26,271.89,NA
2014-09-05,Wyoming,330.41,356.25,NA
2014-10-05,Alabama,339.52,204.33,NA
2014-10-05,Alaska,291.47,261.88,NA
2014-10-05,Arizona,300.26,210.05,NA
2014-10-05,Arkansas,345.46,180.04,NA
2014-10-05,California,245,190.86,NA
2014-10-05,Colorado,237.87,196.79,NA
2014-10-05,Connecticut,340.81,270.82,NA
2014-10-05,Delaware,365.31,232.76,NA
2014-10-05,District of Columbia,350.27,288.74,NA
2014-10-05,Florida,301.83,217.96,NA
2014-10-05,Georgia,326.74,217.2,NA
2014-10-05,Hawaii,310.34,268.21,NA
2014-10-05,Idaho,275.94,247.87,NA
2014-10-05,Illinois,356.34,283.05,NA
2014-10-05,Indiana,332.66,213.4,NA
2014-10-05,Iowa,365.89,288.93,NA
2014-10-05,Kansas,350.64,262.15,NA
2014-10-05,Kentucky,338.75,174.16,NA
2014-10-05,Louisiana,365.52,243.58,NA
2014-10-05,Maine,314.94,245.12,NA
2014-10-05,Montana,266.25,250.51,NA
2014-10-05,Nebraska,339,249.69,NA
2014-10-05,Nevada,268.23,229.54,NA
2014-10-05,New Hampshire,356.62,290.68,NA
2014-10-05,New Jersey,348.47,287.54,NA
2014-10-05,New Mexico,288.35,202.56,NA
2014-10-05,New York,346.5,264.83,NA
2014-10-05,North Carolina,347.8,245.45,NA
2014-10-05,North Dakota,393.75,347.07,NA
2014-10-05,Ohio,334.3,218.01,NA
2014-10-05,Oklahoma,365.08,234.1,NA
2014-10-05,Oregon,208.04,182.08,NA
2014-10-05,Maryland,369.45,253.2,NA
2014-10-05,Massachusetts,349.39,288.5,NA
2014-10-05,Michigan,290.61,273.45,NA
2014-10-05,Minnesota,354.27,275.87,NA
2014-10-05,Mississippi,337.31,145.49,NA
2014-10-05,Missouri,357.85,246.11,NA
2014-10-05,Pennsylvania,365.12,267.7,NA
2014-10-05,Rhode Island,319.92,258.55,NA
2014-10-05,South Carolina,340.9,203.63,NA
2014-10-05,South Dakota,377.14,348.54,NA
2014-10-05,Tennessee,351.99,227,NA
2014-10-05,Texas,336.65,232.57,NA
2014-10-05,Utah,287.96,238.75,NA
2014-10-05,Vermont,374.09,313.63,NA
2014-10-05,Virginia,366.74,291.71,NA
2014-10-05,Washington,233.3,189.5,NA
2014-10-05,West Virginia,354.75,217.15,NA
2014-10-05,Wisconsin,352.26,272.6,NA
2014-10-05,Wyoming,328.51,355.77,NA
2014-11-05,Alabama,339.32,204.69,NA
